text,username,code,like_count,url,is_root,chain_id,reply_depth,chain_id_global,reply_count,repost_count,gambar_urls,url_asal_scrape,teks_root,sentimen,kategori_alasan
HAHAHAHAHAHHAHAHAHAHHA,amoygultomm,DbsAORhk6Z1,0,https://www.threads.com/@amoygultomm/post/DbsAORhk6Z1,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Bajigur,niapriliyani_,DbsnVgvlH7l,0,https://www.threads.com/@niapriliyani_/post/DbsnVgvlH7l,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Wah betul juga ya wkwk,joyseachel,DbryGNyE9gm,0,https://www.threads.com/@joyseachel/post/DbryGNyE9gm,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Lah iyaaa,your.friend11111,Dbsrk7XGpOp,0,https://www.threads.com/@your.friend11111/post/Dbsrk7XGpOp,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Wkwkwkwk,devitamarina,DbsCKWyD78E,0,https://www.threads.com/@devitamarina/post/DbsCKWyD78E,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
NGAKAKKK WOYYY 😭,nindunia,DbsHfcBk7i9,0,https://www.threads.com/@nindunia/post/DbsHfcBk7i9,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
lah iyaya,evaniaprasista,DbsAqSrkZ5J,0,https://www.threads.com/@evaniaprasista/post/DbsAqSrkZ5J,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
😭 😭 😭,rismaulia,DbubXPzDzpT,0,https://www.threads.com/@rismaulia/post/DbubXPzDzpT,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
ternyata selama ini kita periksa mata melihat kopdes in future yaaaaa,we.bbzzzz,DbsKRbhGrca,0,https://www.threads.com/@we.bbzzzz/post/DbsKRbhGrca,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
SIALANNN😭😭,mikogituu,DbsSCFbD7Jl,0,https://www.threads.com/@mikogituu/post/DbsSCFbD7Jl,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
"🙍🏻‍♂️: Did u see the future?
🤷‍♀️: Yeaaa, Kopdes",cindyarlinda_,DbuGP0imCAD,0,https://www.threads.com/@cindyarlinda_/post/DbuGP0imCAD,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
🤏🏼🤣🤣🤣,trysalakbarfp,DbsmxVHEoXa,0,https://www.threads.com/@trysalakbarfp/post/DbsmxVHEoXa,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
haha,a.wahiiiddd,Dbt_udGk8gV,0,https://www.threads.com/@a.wahiiiddd/post/Dbt_udGk8gV,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
WKWKWKWK😆,mayeveryonehappy,DbsDbzED9GP,0,https://www.threads.com/@mayeveryonehappy/post/DbsDbzED9GP,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
kak saya ketawa nih,cindykareena,Dbr1CwGkbTG,1,https://www.threads.com/@cindykareena/post/Dbr1CwGkbTG,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Ah iyaaaa jugaaa!!!,bekalalajempoljahe,DbtDjdFGlF4,0,https://www.threads.com/@bekalalajempoljahe/post/DbtDjdFGlF4,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Duh ngakak pisan gw,priscillahan18,Dbr2uC1HSgT,0,https://www.threads.com/@priscillahan18/post/Dbr2uC1HSgT,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Sumpa ngakak bgt🫵🤣🤣,carollinfchw,Dbr7okxEQDY,0,https://www.threads.com/@carollinfchw/post/Dbr7okxEQDY,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
LAH IYAK.. konspiraseeeh,kakmurni__,Dbr2bJMEfpK,0,https://www.threads.com/@kakmurni__/post/Dbr2bJMEfpK,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
WKWKWKWKWK 😭😭😭🤣🤣🤣,syifahelmia,Dbr9aOAFNBc,0,https://www.threads.com/@syifahelmia/post/Dbr9aOAFNBc,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
wooylahhh wkwk,elevatesar,Dbr54L2EVY9,0,https://www.threads.com/@elevatesar/post/Dbr54L2EVY9,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
HAHAHAHA,qonitaltfiaa,Dbr6AODEeiM,0,https://www.threads.com/@qonitaltfiaa/post/Dbr6AODEeiM,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
MULES,yomicdns,Dbr0e8CIP3q,1,https://www.threads.com/@yomicdns/post/Dbr0e8CIP3q,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Wakakakaaaa,elistianas,Dbsh21qky85,0,https://www.threads.com/@elistianas/post/Dbsh21qky85,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
wkwkwkwkwk,alyakr__,DbsAfuoEqwg,0,https://www.threads.com/@alyakr__/post/DbsAfuoEqwg,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Atuhlaaaahhh 😂😂😂,narrris.10,Dbw6ohaAXn2,0,https://www.threads.com/@narrris.10/post/Dbw6ohaAXn2,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Kaa😭😭😭🤣,gitarch,Dbr7xXdk5uU,0,https://www.threads.com/@gitarch/post/Dbr7xXdk5uU,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Bajingannn 😭😭,riffafzh,Dbr2iPFD8Z_,0,https://www.threads.com/@riffafzh/post/Dbr2iPFD8Z_,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
😭😭😭😭,cyndaadissa,Dbr6yUniRon,0,https://www.threads.com/@cyndaadissa/post/Dbr6yUniRon,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
ow gw ga sndiri,vinonegaishimasu,DbtG3v8mJCP,0,https://www.threads.com/@vinonegaishimasu/post/DbtG3v8mJCP,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
kakkk😭,itsdaydianas,Dbr0P7vICZk,0,https://www.threads.com/@itsdaydianas/post/Dbr0P7vICZk,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
ADUH BNR JG,mellindahoza,Dbr_CFAmeT-,0,https://www.threads.com/@mellindahoza/post/Dbr_CFAmeT-,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Anjir lucu lagi... 😂😂,ichipo.momota,DbuSqPZgSFL,0,https://www.threads.com/@ichipo.momota/post/DbuSqPZgSFL,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Anjjjjjjjjj😭😭😭😭😭😭🫵🏻,diannbasuki,DbryYtPia3q,0,https://www.threads.com/@diannbasuki/post/DbryYtPia3q,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
HAHAHHAAHHAHA,belswan__,DbsDQcqEhRp,0,https://www.threads.com/@belswan__/post/DbsDQcqEhRp,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
LUCU BGT ASEM😭😭😭,picapillarrr,DbsEkLskqKa,0,https://www.threads.com/@picapillarrr/post/DbsEkLskqKa,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
😭😭😭😭,aliviawalidonna,DbrzwJGj-F9,0,https://www.threads.com/@aliviawalidonna/post/DbrzwJGj-F9,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
HAHAHAHAHAHAHA 😭🤣🤣🤣🤣,evavidyas,DbsBgSKGL8K,0,https://www.threads.com/@evavidyas/post/DbsBgSKGL8K,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
lah iya,tamaraaprl_,DbrpvL2kZeI,0,https://www.threads.com/@tamaraaprl_/post/DbrpvL2kZeI,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
NGAKAK BGT LG,nisaema,Dbr9smMmdVI,0,https://www.threads.com/@nisaema/post/Dbr9smMmdVI,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
ternyata selama ini @afryureka wkwkw,storyofsameer,Dbr7MQFEclo,0,https://www.threads.com/@storyofsameer/post/Dbr7MQFEclo,False,1,0,DbpkG4BkmGZ::1,1,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
iya lagi mirip suweee 😂,effendianwar,DbrzvJbiScw,0,https://www.threads.com/@effendianwar/post/DbrzvJbiScw,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Syalaand,dia__ackermann,Dbr8k_ZGNdh,0,https://www.threads.com/@dia__ackermann/post/Dbr8k_ZGNdh,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
😭😭😭😭😭😭😭😭,shelmapraznaa,Dbr6QIUD503,0,https://www.threads.com/@shelmapraznaa/post/Dbr6QIUD503,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
shiball😭😂,adindaauraaa_,DbsANi5oLf9,0,https://www.threads.com/@adindaauraaa_/post/DbsANi5oLf9,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
elahhh😂,pst0re,Dbs5t7Jj_bK,4,https://www.threads.com/@pst0re/post/Dbs5t7Jj_bK,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Iyalagi😂,audydp,Dbx6YwHFLRE,0,https://www.threads.com/@audydp/post/Dbx6YwHFLRE,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
😭😭 kopdes itu lagiii,nadvansr,DbrnxnAAZLI,0,https://www.threads.com/@nadvansr/post/DbrnxnAAZLI,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
WKWKWKWKWKWK,bbblyly,DbsUpCukwQs,0,https://www.threads.com/@bbblyly/post/DbsUpCukwQs,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Lah iya wkwkwkwk,noviashany,DbsCIeikd6p,0,https://www.threads.com/@noviashany/post/DbsCIeikd6p,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Anjirrr iya juga,ay.fir,Dbr9saNGs45,0,https://www.threads.com/@ay.fir/post/Dbr9saNGs45,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
WKWKWK IYALAGIIII,mahdasevhi_,Dbr4-6imjfl,0,https://www.threads.com/@mahdasevhi_/post/Dbr4-6imjfl,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
anjir ketawa banget😭,eniniceaca,Dbr0swNj3zz,0,https://www.threads.com/@eniniceaca/post/Dbr0swNj3zz,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
😭🤣🤣🤣🤣🤣,rizkiameliaputri,DbsF4nYk5kQ,0,https://www.threads.com/@rizkiameliaputri/post/DbsF4nYk5kQ,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Iyaaa lagi😭,faiqohsnh,DbsZLFeD2sN,0,https://www.threads.com/@faiqohsnh/post/DbsZLFeD2sN,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Kak? Gila ny ada bgt🫠😭,jeannie_yahya,Dbr9ty4mNQH,0,https://www.threads.com/@jeannie_yahya/post/Dbr9ty4mNQH,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
😭😭😭😭😭,liaaargh,DbtEbuxD2OM,0,https://www.threads.com/@liaaargh/post/DbtEbuxD2OM,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Udah sering cek mata ga kepikiran selama ini yang diliat kopdes 😭🤣,violetblue.90,DbtJQrPiWnw,0,https://www.threads.com/@violetblue.90/post/DbtJQrPiWnw,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
KWKWKWKWKWKWK,aurenofficial.id,DbrrxqHEUnl,0,https://www.threads.com/@aurenofficial.id/post/DbrrxqHEUnl,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
TERNYATA UDAH DISPOILER DARI DULU YAKKK😭,teletabiiiiiii,Dbr7qhnk7VY,0,https://www.threads.com/@teletabiiiiiii/post/Dbr7qhnk7VY,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
lucu bgt anjjj 😭😭,syanshineday,DbtVNEVExdF,0,https://www.threads.com/@syanshineday/post/DbtVNEVExdF,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
hahaha🤣🤣🤣🤣🤣,love.cesy,Dbr_IFXoBIG,0,https://www.threads.com/@love.cesy/post/Dbr_IFXoBIG,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Haha 😭😭,fistia_tias,DbsagjbE90u,0,https://www.threads.com/@fistia_tias/post/DbsagjbE90u,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
LAHHHHH 😭😭,darmayyana,Dbrx4KKEiYY,0,https://www.threads.com/@darmayyana/post/Dbrx4KKEiYY,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
suooooggggg😭😭😭😭😭🤣,rr.iffatunnisa,DbsSzkaEftw,0,https://www.threads.com/@rr.iffatunnisa/post/DbsSzkaEftw,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Udah di kasih kisi kisi ternyata😣,dinarr.ayu,Dbrxl_yD6QT,0,https://www.threads.com/@dinarr.ayu/post/Dbrxl_yD6QT,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Ohh jadi selama ini 😭😭,aamnoraclinic,Dbr7DArAdTr,0,https://www.threads.com/@aamnoraclinic/post/Dbr7DArAdTr,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
ngakak banget,hhanayusahmad,Dbs-WySGk0x,0,https://www.threads.com/@hhanayusahmad/post/Dbs-WySGk0x,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Hahaha plot twist banget,kunaychaala,Dbr1mBniQrt,0,https://www.threads.com/@kunaychaala/post/Dbr1mBniQrt,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
WKKKKKKKWKWKWK SIAULLLL,soratifa,DbsXj9ID3Vm,0,https://www.threads.com/@soratifa/post/DbsXj9ID3Vm,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Ngabrut🤣,putrioktorina,DbsBiLckQ0Q,0,https://www.threads.com/@putrioktorina/post/DbsBiLckQ0Q,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
HAHAHAHAHA ternyata,alllsssdiary,Dbr7d6nCQuI,0,https://www.threads.com/@alllsssdiary/post/Dbr7d6nCQuI,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Wkwkwkwkwkwkwkwkwkw nan jauh disana,ayam.zip,Dbr7fuiD5Ds,0,https://www.threads.com/@ayam.zip/post/Dbr7fuiD5Ds,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
KAK? WKWKKWKWK FUNNY BGT JADI ORANG,ulayyara,Dbr5f0QmgCg,0,https://www.threads.com/@ulayyara/post/Dbr5f0QmgCg,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Lucu bgt hahahaha,andira1208,Dbr2_HGieKM,0,https://www.threads.com/@andira1208/post/Dbr2_HGieKM,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
lah iya kak mirip,qrusinfiber.official,DbsNbIKjxc1,0,https://www.threads.com/@qrusinfiber.official/post/DbsNbIKjxc1,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Kepikiran aja bjirrr 😭😭😭,cheesymilkyayy,DbrvmDrkV7w,0,https://www.threads.com/@cheesymilkyayy/post/DbrvmDrkV7w,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
lah iyak,atadit,DbtCo9GEuW3,0,https://www.threads.com/@atadit/post/DbtCo9GEuW3,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Baru engehhh😭😭😭😭,terralyse20,Dbr1YJQj46P,0,https://www.threads.com/@terralyse20/post/Dbr1YJQj46P,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
wkwkwkwkw ga ekspekkk😭😭,kcaaw,DbtRVq5D_uh,0,https://www.threads.com/@kcaaw/post/DbtRVq5D_uh,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Wkwkwkwk,aulyaaoya,Dbr5GoyGhyu,0,https://www.threads.com/@aulyaaoya/post/Dbr5GoyGhyu,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
HAHAHAHHAHAHAHAHHA,dhaniyar,Dbsv38FEfEp,0,https://www.threads.com/@dhaniyar/post/Dbsv38FEfEp,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
WKWKWK KEPIKIRAN AJA LAGI,israkhansa,DbtqyToE1dx,0,https://www.threads.com/@israkhansa/post/DbtqyToE1dx,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Anjim iya juga,alfiansptr,Dbr5MxhCQgR,0,https://www.threads.com/@alfiansptr/post/Dbr5MxhCQgR,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
HAHAHAHAH DIAMMM,clymontinesalma,DbsB2RlEnzQ,0,https://www.threads.com/@clymontinesalma/post/DbsB2RlEnzQ,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
ngakak 😭😭😭,ilauvlauvv,Dbr1KcbiaEe,0,https://www.threads.com/@ilauvlauvv/post/Dbr1KcbiaEe,False,1,0,DbpkG4BkmGZ::1,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
YAA ALLLLAHHHHHHHH,silverqweeeeen,DbspRCkmiUm,0,https://www.threads.com/@silverqweeeeen/post/DbspRCkmiUm,False,2,0,DbpkG4BkmGZ::2,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
asw kopdses wkwkw,opicksz,DbruZDeiWFk,0,https://www.threads.com/@opicksz/post/DbruZDeiWFk,False,3,0,DbpkG4BkmGZ::3,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
Wkwkwk lucu bgt,rachelsianturii,Dbs3cdjk3wf,0,https://www.threads.com/@rachelsianturii/post/Dbs3cdjk3wf,False,0,0,DbpkG4BkmGZ::0,0,0.0,,https://www.threads.com/@katherinevania_/post/DbpkG4BkmGZ,Ini ternyata gw cek mata ngeliatin kopdes?,,
